row_id,order_id,order_date,ship_date,ship_mode
2089,CA-2013-140501,2013-06-24,2013-06-29,Standard Class
2090,CA-2012-139290,2012-10-26,2012-10-30,Standard Class
2091,CA-2014-166142,2014-07-16,2014-07-20,Standard Class
2092,CA-2014-166142,2014-07-16,2014-07-20,Standard Class
2093,CA-2011-145926,2011-11-17,2011-11-21,Standard Class
2094,CA-2012-149678,2012-04-13,2012-04-15,Second Class
2095,US-2012-164357,2012-11-25,2012-11-29,Standard Class
2096,US-2013-146570,2013-05-16,2013-05-21,Standard Class
2097,US-2013-146570,2013-05-16,2013-05-21,Standard Class
2098,US-2013-146570,2013-05-16,2013-05-21,Standard Class
2099,CA-2014-124401,2014-09-08,2014-09-13,Standard Class
2100,CA-2014-124401,2014-09-08,2014-09-13,Standard Class
2101,US-2011-140116,2011-03-10,2011-03-17,Standard Class
2102,US-2011-140116,2011-03-10,2011-03-17,Standard Class
2103,CA-2011-123295,2011-07-18,2011-07-18,Same Day
2104,CA-2014-167101,2014-03-25,2014-03-29,Second Class
2105,CA-2014-167101,2014-03-25,2014-03-29,Second Class
2106,US-2011-167633,2011-09-30,2011-10-05,Standard Class
2107,US-2011-152723,2011-09-26,2011-09-26,Same Day
2108,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2109,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2110,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2111,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2112,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2113,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2114,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2115,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2116,CA-2012-164882,2012-10-31,2012-10-31,Same Day
2117,CA-2012-159786,2012-10-12,2012-10-17,Second Class
2118,CA-2013-130267,2013-09-20,2013-09-24,Standard Class
2119,CA-2014-155460,2014-04-14,2014-04-16,First Class
2120,CA-2014-155460,2014-04-14,2014-04-16,First Class
2121,US-2014-168690,2014-01-08,2014-01-14,Standard Class
2122,CA-2014-158246,2014-11-10,2014-11-12,First Class
2123,CA-2014-167381,2014-09-23,2014-09-25,Second Class
2124,CA-2014-167381,2014-09-23,2014-09-25,Second Class
2125,CA-2014-144862,2014-12-02,2014-12-06,Standard Class
2126,CA-2014-144862,2014-12-02,2014-12-06,Standard Class
2127,CA-2011-126032,2011-06-23,2011-06-28,Standard Class
2128,CA-2012-134859,2012-10-04,2012-10-09,Standard Class
2129,CA-2012-134859,2012-10-04,2012-10-09,Standard Class
2130,US-2011-114188,2011-05-20,2011-05-22,Second Class
2131,US-2011-114188,2011-05-20,2011-05-22,Second Class
2132,US-2011-114188,2011-05-20,2011-05-22,Second Class
2133,CA-2012-156524,2012-11-20,2012-11-26,Standard Class
2134,CA-2012-122210,2012-11-30,2012-12-04,Standard Class
2135,CA-2012-122210,2012-11-30,2012-12-04,Standard Class
2136,CA-2012-122210,2012-11-30,2012-12-04,Standard Class
2137,CA-2012-156377,2012-12-31,2013-01-05,Standard Class
2138,CA-2012-156377,2012-12-31,2013-01-05,Standard Class
2139,US-2014-157896,2014-11-17,2014-11-17,Same Day
2140,CA-2011-159520,2011-06-06,2011-06-11,Standard Class
2141,CA-2011-159520,2011-06-06,2011-06-11,Standard Class
2142,CA-2011-159520,2011-06-06,2011-06-11,Standard Class
2143,CA-2013-155481,2013-09-02,2013-09-06,Standard Class
2144,CA-2013-155481,2013-09-02,2013-09-06,Standard Class
2145,CA-2013-155481,2013-09-02,2013-09-06,Standard Class
2146,US-2013-152051,2013-06-26,2013-06-30,Standard Class
2147,US-2013-152051,2013-06-26,2013-06-30,Standard Class
2148,US-2013-152051,2013-06-26,2013-06-30,Standard Class
2149,CA-2011-141607,2011-12-12,2011-12-17,Standard Class
2150,CA-2014-102771,2014-04-01,2014-04-06,Standard Class
2151,US-2014-139969,2014-11-20,2014-11-27,Standard Class
2152,CA-2011-167360,2011-11-24,2011-11-29,Second Class
2153,CA-2012-123505,2012-11-22,2012-11-26,Standard Class
2154,CA-2013-117282,2013-07-15,2013-07-19,Standard Class
2155,US-2013-120460,2013-05-01,2013-05-06,Standard Class
2156,CA-2013-111115,2013-07-26,2013-07-28,Second Class
2157,CA-2011-124646,2011-06-22,2011-06-24,First Class
2158,CA-2011-124646,2011-06-22,2011-06-24,First Class
2159,CA-2014-148166,2014-10-22,2014-10-27,Standard Class
2160,CA-2013-159737,2013-09-04,2013-09-10,Standard Class
2161,CA-2013-141019,2013-05-15,2013-05-15,Same Day
2162,CA-2013-101938,2013-01-07,2013-01-12,Standard Class
2163,CA-2014-166296,2014-03-14,2014-03-20,Standard Class
2164,CA-2013-154018,2013-10-14,2013-10-20,Standard Class
2165,CA-2013-154018,2013-10-14,2013-10-20,Standard Class
2166,CA-2013-154018,2013-10-14,2013-10-20,Standard Class
2167,CA-2013-154018,2013-10-14,2013-10-20,Standard Class
2168,CA-2013-154018,2013-10-14,2013-10-20,Standard Class
2169,CA-2014-117870,2014-01-28,2014-01-31,Second Class
2170,CA-2014-117870,2014-01-28,2014-01-31,Second Class
2171,CA-2014-117870,2014-01-28,2014-01-31,Second Class
2172,US-2014-137491,2014-11-20,2014-11-26,Standard Class
2173,CA-2011-152296,2011-08-01,2011-08-03,First Class
2174,CA-2013-112025,2013-07-31,2013-08-05,Standard Class
2175,CA-2012-132507,2012-07-30,2012-08-03,Second Class
2176,CA-2013-125738,2013-10-16,2013-10-22,Standard Class
2177,CA-2013-125738,2013-10-16,2013-10-22,Standard Class
2178,CA-2013-125738,2013-10-16,2013-10-22,Standard Class
2179,CA-2013-125738,2013-10-16,2013-10-22,Standard Class
2180,CA-2013-128818,2013-05-08,2013-05-12,Standard Class
2181,CA-2013-128818,2013-05-08,2013-05-12,Standard Class
2182,CA-2013-128818,2013-05-08,2013-05-12,Standard Class
2183,CA-2013-128818,2013-05-08,2013-05-12,Standard Class
2184,CA-2013-128818,2013-05-08,2013-05-12,Standard Class
2185,CA-2013-128818,2013-05-08,2013-05-12,Standard Class
2186,CA-2014-124576,2014-08-02,2014-08-05,Second Class
2187,CA-2013-101378,2013-07-15,2013-07-15,Same Day
2188,CA-2014-143063,2014-08-11,2014-08-16,Standard Class
2189,CA-2014-143063,2014-08-11,2014-08-16,Standard Class
2190,CA-2014-143063,2014-08-11,2014-08-16,Standard Class
2191,CA-2013-118913,2013-06-26,2013-06-30,Standard Class
2192,CA-2013-128412,2013-12-11,2013-12-18,Standard Class
2193,CA-2013-128412,2013-12-11,2013-12-18,Standard Class
2194,CA-2013-128412,2013-12-11,2013-12-18,Standard Class
2195,CA-2013-128412,2013-12-11,2013-12-18,Standard Class
2196,CA-2013-128412,2013-12-11,2013-12-18,Standard Class
2197,CA-2013-136483,2013-12-02,2013-12-07,Standard Class
2198,CA-2011-163013,2011-11-28,2011-12-04,Standard Class
2199,CA-2012-135363,2012-03-28,2012-04-02,Standard Class
2200,CA-2012-135363,2012-03-28,2012-04-02,Standard Class
2201,US-2011-165659,2011-06-01,2011-06-06,Standard Class
2202,US-2011-165659,2011-06-01,2011-06-06,Standard Class
2203,CA-2012-138002,2012-09-06,2012-09-12,Standard Class
2204,CA-2012-138002,2012-09-06,2012-09-12,Standard Class
2205,CA-2012-128860,2012-06-29,2012-07-05,Standard Class
2206,CA-2013-164350,2013-09-11,2013-09-13,Second Class
2207,US-2011-103905,2011-07-14,2011-07-20,Standard Class
2208,US-2011-103905,2011-07-14,2011-07-20,Standard Class
2209,CA-2012-129854,2012-08-22,2012-08-26,Standard Class
2210,CA-2011-125556,2011-11-14,2011-11-16,Second Class
2211,CA-2011-125556,2011-11-14,2011-11-16,Second Class
2212,CA-2013-162313,2013-11-28,2013-12-01,First Class
2213,CA-2014-107874,2014-11-22,2014-11-26,Standard Class
2214,CA-2014-129378,2014-10-02,2014-10-03,First Class
2215,CA-2014-129378,2014-10-02,2014-10-03,First Class
2216,CA-2014-129378,2014-10-02,2014-10-03,First Class
2217,CA-2014-129378,2014-10-02,2014-10-03,First Class
2218,CA-2011-151953,2011-09-20,2011-09-25,Standard Class
2219,CA-2014-130841,2014-07-29,2014-08-02,Standard Class
2220,CA-2014-130841,2014-07-29,2014-08-02,Standard Class
2221,CA-2014-130841,2014-07-29,2014-08-02,Standard Class
2222,CA-2012-131884,2012-12-06,2012-12-06,Same Day
2223,CA-2012-131884,2012-12-06,2012-12-06,Same Day
2224,CA-2012-131884,2012-12-06,2012-12-06,Same Day
2225,CA-2014-121909,2014-08-01,2014-08-06,Standard Class
2226,CA-2013-106383,2013-03-20,2013-03-22,Second Class
2227,CA-2014-130771,2014-07-30,2014-08-04,Standard Class
2228,CA-2014-130771,2014-07-30,2014-08-04,Standard Class
2229,CA-2013-139157,2013-10-02,2013-10-06,Standard Class
2230,CA-2011-128055,2011-03-31,2011-04-05,Standard Class
2231,CA-2011-128055,2011-03-31,2011-04-05,Standard Class
2232,CA-2014-157091,2014-06-27,2014-07-02,Standard Class
2233,CA-2014-132122,2014-07-10,2014-07-15,Standard Class
2234,CA-2012-123232,2012-12-14,2012-12-16,Second Class
2235,CA-2014-104066,2014-12-06,2014-12-11,Standard Class
2236,CA-2012-145849,2012-09-15,2012-09-17,Second Class
2237,CA-2012-145849,2012-09-15,2012-09-17,Second Class
2238,CA-2013-122322,2013-07-16,2013-07-22,Standard Class
2239,CA-2014-166849,2014-04-21,2014-04-27,Standard Class
2240,CA-2013-146633,2013-11-16,2013-11-18,Second Class
2241,CA-2013-146633,2013-11-16,2013-11-18,Second Class
2242,US-2013-126893,2013-11-27,2013-12-02,Standard Class
2243,CA-2014-103380,2014-11-22,2014-11-26,Standard Class
2244,CA-2014-103380,2014-11-22,2014-11-26,Standard Class
2245,CA-2014-103380,2014-11-22,2014-11-26,Standard Class
2246,CA-2014-103380,2014-11-22,2014-11-26,Standard Class
2247,CA-2014-103380,2014-11-22,2014-11-26,Standard Class
2248,CA-2012-116092,2012-02-15,2012-02-18,Second Class
2249,CA-2012-116092,2012-02-15,2012-02-18,Second Class
2250,CA-2012-116092,2012-02-15,2012-02-18,Second Class
2251,CA-2012-116092,2012-02-15,2012-02-18,Second Class
2252,CA-2012-116092,2012-02-15,2012-02-18,Second Class
2253,CA-2013-117849,2013-04-16,2013-04-18,Second Class
2254,CA-2012-169201,2012-09-28,2012-10-01,First Class
2255,CA-2012-169201,2012-09-28,2012-10-01,First Class
2256,CA-2013-164091,2013-09-18,2013-09-23,Standard Class
2257,CA-2013-164091,2013-09-18,2013-09-23,Standard Class
2258,CA-2014-105214,2014-06-17,2014-06-20,First Class
2259,CA-2014-105214,2014-06-17,2014-06-20,First Class
2260,CA-2012-117611,2012-11-08,2012-11-10,Second Class
2261,CA-2012-117611,2012-11-08,2012-11-10,Second Class
2262,US-2012-137960,2012-12-18,2012-12-18,Same Day
2263,CA-2014-122994,2014-02-07,2014-02-10,First Class
2264,CA-2013-131065,2013-11-15,2013-11-17,Second Class
2265,CA-2013-131065,2013-11-15,2013-11-17,Second Class
2266,CA-2013-131065,2013-11-15,2013-11-17,Second Class
2267,CA-2014-149146,2014-10-13,2014-10-13,Same Day
2268,CA-2014-137470,2014-09-18,2014-09-18,Same Day
2269,CA-2014-105480,2014-12-21,2014-12-27,Standard Class
2270,CA-2014-105480,2014-12-21,2014-12-27,Standard Class
2271,CA-2014-164917,2014-12-03,2014-12-08,Standard Class
2272,CA-2012-102036,2012-09-21,2012-09-27,Standard Class
2273,CA-2012-142944,2012-03-06,2012-03-11,Standard Class
2274,CA-2012-142944,2012-03-06,2012-03-11,Standard Class
2275,CA-2011-157882,2011-10-03,2011-10-08,Second Class
2276,CA-2011-157882,2011-10-03,2011-10-08,Second Class
2277,CA-2011-104283,2011-06-27,2011-07-01,Standard Class
2278,CA-2011-104283,2011-06-27,2011-07-01,Standard Class
2279,CA-2011-104283,2011-06-27,2011-07-01,Standard Class
2280,CA-2014-142622,2014-10-31,2014-11-03,First Class
2281,CA-2014-142622,2014-10-31,2014-11-03,First Class
2282,CA-2014-142622,2014-10-31,2014-11-03,First Class
2283,CA-2013-132143,2013-09-04,2013-09-06,First Class
2284,CA-2012-153108,2012-03-05,2012-03-09,Standard Class
2285,CA-2012-153108,2012-03-05,2012-03-09,Standard Class
2286,CA-2013-112676,2013-05-06,2013-05-09,First Class
2287,CA-2014-165687,2014-11-18,2014-11-24,Standard Class
2288,US-2014-112928,2014-06-02,2014-06-06,Second Class
2289,CA-2014-143343,2014-06-11,2014-06-14,First Class
2290,CA-2014-115154,2014-01-09,2014-01-12,First Class
2291,CA-2012-149342,2012-04-20,2012-04-25,Standard Class
2292,CA-2012-149342,2012-04-20,2012-04-25,Standard Class
2293,CA-2012-149342,2012-04-20,2012-04-25,Standard Class
2294,CA-2012-130995,2012-11-01,2012-11-06,Standard Class
2295,CA-2014-127929,2014-12-24,2014-12-28,Standard Class
2296,CA-2012-113145,2012-11-01,2012-11-05,Standard Class
2297,CA-2012-113145,2012-11-01,2012-11-05,Standard Class
2298,CA-2012-113145,2012-11-01,2012-11-05,Standard Class
2299,CA-2012-113145,2012-11-01,2012-11-05,Standard Class
2300,CA-2012-113145,2012-11-01,2012-11-05,Standard Class
2301,CA-2011-162362,2011-11-14,2011-11-18,Standard Class
2302,CA-2011-162362,2011-11-14,2011-11-18,Standard Class
2303,CA-2013-106558,2013-01-17,2013-01-21,Standard Class
2304,CA-2014-157931,2014-09-18,2014-09-23,Second Class
2305,CA-2014-157931,2014-09-18,2014-09-23,Second Class
2306,CA-2013-115574,2013-12-24,2013-12-25,First Class
2307,CA-2012-160794,2012-08-06,2012-08-08,First Class
2308,CA-2014-116225,2014-11-06,2014-11-10,Standard Class
2309,US-2014-120418,2014-06-12,2014-06-13,First Class
2310,US-2014-120418,2014-06-12,2014-06-13,First Class
2311,US-2014-120418,2014-06-12,2014-06-13,First Class
2312,US-2014-120418,2014-06-12,2014-06-13,First Class
2313,US-2014-120418,2014-06-12,2014-06-13,First Class
2314,CA-2014-122035,2014-07-21,2014-07-26,Standard Class
2315,CA-2014-122035,2014-07-21,2014-07-26,Standard Class
2316,CA-2014-122035,2014-07-21,2014-07-26,Standard Class
2317,CA-2014-122035,2014-07-21,2014-07-26,Standard Class
2318,CA-2014-122035,2014-07-21,2014-07-26,Standard Class
2319,CA-2014-122035,2014-07-21,2014-07-26,Standard Class
2320,CA-2012-117828,2012-12-23,2012-12-26,First Class
2321,CA-2014-165491,2014-03-21,2014-03-25,Standard Class
2322,CA-2012-109470,2012-12-31,2013-01-03,Second Class
2323,CA-2012-109470,2012-12-31,2013-01-03,Second Class
2324,CA-2012-109470,2012-12-31,2013-01-03,Second Class
2325,CA-2012-109470,2012-12-31,2013-01-03,Second Class
2326,CA-2012-105102,2012-09-15,2012-09-19,Second Class
2327,CA-2012-105102,2012-09-15,2012-09-19,Second Class
2328,CA-2012-105102,2012-09-15,2012-09-19,Second Class
2329,CA-2014-138422,2014-09-24,2014-09-27,First Class
2330,US-2012-147739,2012-12-25,2012-12-29,Standard Class
2331,CA-2013-155187,2013-09-25,2013-09-27,Second Class
2332,CA-2013-155187,2013-09-25,2013-09-27,Second Class
2333,CA-2014-169285,2014-03-22,2014-03-26,Standard Class
2334,CA-2014-169285,2014-03-22,2014-03-26,Standard Class
2335,CA-2011-140886,2011-09-30,2011-10-04,Standard Class
2336,CA-2014-152695,2014-12-11,2014-12-11,Same Day
2337,CA-2014-152695,2014-12-11,2014-12-11,Same Day
2338,CA-2011-110639,2011-08-23,2011-08-23,Same Day
2339,CA-2011-110639,2011-08-23,2011-08-23,Same Day
2340,CA-2011-121727,2011-08-19,2011-08-24,Standard Class
2341,CA-2013-137736,2013-11-11,2013-11-16,Standard Class
2342,US-2011-143231,2011-12-31,2012-01-03,First Class
2343,US-2011-143231,2011-12-31,2012-01-03,First Class
2344,US-2011-155894,2011-07-26,2011-07-30,Second Class
2345,CA-2013-119025,2013-02-22,2013-02-28,Standard Class
2346,CA-2013-159373,2013-03-14,2013-03-19,Standard Class
2347,CA-2013-159373,2013-03-14,2013-03-19,Standard Class
2348,CA-2013-159373,2013-03-14,2013-03-19,Standard Class
2349,CA-2014-109701,2014-12-03,2014-12-04,Same Day
2350,CA-2014-109701,2014-12-03,2014-12-04,Same Day
2351,CA-2014-109701,2014-12-03,2014-12-04,Same Day
2352,CA-2014-109701,2014-12-03,2014-12-04,Same Day
2353,CA-2014-109701,2014-12-03,2014-12-04,Same Day
2354,CA-2012-111514,2012-08-31,2012-09-02,First Class
2355,CA-2012-111514,2012-08-31,2012-09-02,First Class
2356,CA-2012-111514,2012-08-31,2012-09-02,First Class
2357,CA-2012-111514,2012-08-31,2012-09-02,First Class
2358,US-2011-148838,2011-03-17,2011-03-21,Standard Class
2359,US-2011-148838,2011-03-17,2011-03-21,Standard Class
2360,US-2011-148838,2011-03-17,2011-03-21,Standard Class
2361,US-2011-148838,2011-03-17,2011-03-21,Standard Class
2362,US-2011-148838,2011-03-17,2011-03-21,Standard Class
2363,CA-2014-136497,2014-04-17,2014-04-21,Standard Class
2364,US-2013-108637,2013-03-14,2013-03-19,Standard Class
2365,US-2013-108637,2013-03-14,2013-03-19,Standard Class
2366,US-2013-108637,2013-03-14,2013-03-19,Standard Class
2367,CA-2011-102295,2011-11-24,2011-11-26,Second Class
2368,CA-2014-123659,2014-02-11,2014-02-14,First Class
2369,US-2013-129469,2013-09-24,2013-09-28,Standard Class
2370,US-2013-129469,2013-09-24,2013-09-28,Standard Class
2371,CA-2014-155152,2014-07-08,2014-07-10,Second Class
2372,CA-2013-159940,2013-07-08,2013-07-12,Second Class
2373,CA-2013-159940,2013-07-08,2013-07-12,Second Class
2374,CA-2013-159940,2013-07-08,2013-07-12,Second Class
2375,CA-2013-159940,2013-07-08,2013-07-12,Second Class
2376,CA-2014-119669,2014-01-25,2014-01-31,Standard Class
2377,US-2011-164616,2011-08-19,2011-08-21,Second Class
2378,US-2011-164616,2011-08-19,2011-08-21,Second Class
2379,CA-2012-148628,2012-12-06,2012-12-11,Standard Class
2380,CA-2013-118052,2013-05-07,2013-05-11,Standard Class
2381,CA-2013-118052,2013-05-07,2013-05-11,Standard Class
2382,CA-2013-118052,2013-05-07,2013-05-11,Standard Class
2383,US-2014-117534,2014-03-26,2014-03-27,First Class
2384,US-2014-117534,2014-03-26,2014-03-27,First Class
2385,US-2014-117534,2014-03-26,2014-03-27,First Class
2386,US-2014-117534,2014-03-26,2014-03-27,First Class
2387,US-2014-117534,2014-03-26,2014-03-27,First Class
2388,CA-2012-145065,2012-12-12,2012-12-15,First Class
2389,CA-2012-145065,2012-12-12,2012-12-15,First Class
2390,US-2012-127040,2012-12-06,2012-12-10,Standard Class
2391,US-2012-127040,2012-12-06,2012-12-10,Standard Class
2392,US-2012-127040,2012-12-06,2012-12-10,Standard Class
2393,US-2012-127040,2012-12-06,2012-12-10,Standard Class
2394,CA-2013-128111,2013-03-18,2013-03-24,Standard Class
2395,CA-2012-137897,2012-11-14,2012-11-19,Standard Class
2396,CA-2012-137897,2012-11-14,2012-11-19,Standard Class
2397,CA-2012-137897,2012-11-14,2012-11-19,Standard Class
2398,CA-2014-169264,2014-08-15,2014-08-17,Second Class
2399,CA-2014-169264,2014-08-15,2014-08-17,Second Class
2400,CA-2014-147361,2014-09-10,2014-09-16,Standard Class
2401,CA-2014-147361,2014-09-10,2014-09-16,Standard Class
2402,CA-2014-145877,2014-04-02,2014-04-05,Second Class
2403,CA-2014-145877,2014-04-02,2014-04-05,Second Class
2404,US-2013-110170,2013-09-28,2013-10-04,Standard Class
2405,CA-2014-108574,2014-10-08,2014-10-12,Standard Class
2406,CA-2014-108574,2014-10-08,2014-10-12,Standard Class
2407,CA-2014-108574,2014-10-08,2014-10-12,Standard Class
2408,CA-2014-144589,2014-01-21,2014-01-26,Standard Class
2409,CA-2014-144589,2014-01-21,2014-01-26,Standard Class
2410,CA-2014-155985,2014-03-24,2014-03-26,First Class
2411,CA-2011-162684,2011-08-01,2011-08-06,Standard Class
2412,CA-2012-142041,2012-06-07,2012-06-09,Second Class
2413,CA-2011-151295,2011-11-12,2011-11-16,Standard Class
2414,CA-2011-151295,2011-11-12,2011-11-16,Standard Class
2415,CA-2013-156300,2013-12-30,2014-01-03,Standard Class
2416,CA-2012-146087,2012-07-06,2012-07-11,Standard Class
2417,CA-2014-168655,2014-10-13,2014-10-19,Standard Class
2418,CA-2014-168655,2014-10-13,2014-10-19,Standard Class
2419,CA-2013-107202,2013-05-22,2013-05-29,Standard Class
2420,CA-2014-159597,2014-11-10,2014-11-15,Standard Class
2421,CA-2014-159597,2014-11-10,2014-11-15,Standard Class
2422,CA-2013-155551,2013-04-19,2013-04-24,Standard Class
2423,CA-2013-155551,2013-04-19,2013-04-24,Standard Class
2424,US-2014-147669,2014-12-26,2014-12-31,Standard Class
2425,US-2014-147669,2014-12-26,2014-12-31,Standard Class
2426,US-2014-147669,2014-12-26,2014-12-31,Standard Class
2427,US-2014-147669,2014-12-26,2014-12-31,Standard Class
2428,CA-2013-169922,2013-06-12,2013-06-18,Standard Class
2429,CA-2013-169922,2013-06-12,2013-06-18,Standard Class
2430,CA-2013-169922,2013-06-12,2013-06-18,Standard Class
2431,CA-2014-100748,2014-05-14,2014-05-21,Standard Class
2432,CA-2014-129805,2014-12-29,2015-01-03,Standard Class
2433,CA-2011-148586,2011-03-25,2011-04-01,Standard Class
2434,US-2014-112613,2014-05-29,2014-06-02,Standard Class
2435,CA-2012-154746,2012-11-14,2012-11-17,First Class
